"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-06-14","0.12","87","94","78"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-06-15","0.00","86","94",
"IN012070800","BOMBAY SANTACRUZ, IN","2022-06-16","0.47","85","92",
"IN012070800","BOMBAY SANTACRUZ, IN","2022-06-17","0.16","85","93","79"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-06-18","0.04","85","94","77"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-06-19","0.63","81","88","78"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-06-20","0.51","80","85","77"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-06-21","1.42","81","87","75"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-06-22","0.63","83","91","78"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-06-23","0.20","84","91","78"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-06-24","0.16","82","92","77"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-06-25","1.42","84","92","77"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-06-26","0.01","82","91",
"IN012070800","BOMBAY SANTACRUZ, IN","2022-06-27","0.20","83","90","78"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-06-28","0.31","81","84","79"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-06-29","0.47","82","87",
"IN012070800","BOMBAY SANTACRUZ, IN","2022-06-30","1.61","78",,
"IN012070800","BOMBAY SANTACRUZ, IN","2022-07-01","6.89","78",,"75"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-07-02","4.13","84","89","75"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-07-03","0.59","84","90","78"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-07-04","0.83","81",,"77"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-07-05","4.88","79",,"77"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-07-06","7.64","80",,"77"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-07-07","4.92","81",,"77"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-07-08","1.61","83",,"76"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-07-09","0.20","83","84","78"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-07-10","0.35","82","85","78"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-07-11","0.35","81","85",
"IN012070800","BOMBAY SANTACRUZ, IN","2022-07-12","2.44","81",,"75"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-07-13","1.77","80",,"77"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-07-14","3.74","81",,"76"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-07-15","2.40","81",,"77"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-07-16","0.00","82",,
"IN012070800","BOMBAY SANTACRUZ, IN","2022-07-17",,"83",,"77"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-07-18","0.35","82",,"78"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-07-19","0.00","82",,"77"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-07-20",,"81","87","77"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-07-21",,"82","87","78"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-07-22",,"83","87","79"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-07-23","0.20","83","88","78"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-07-24","0.28","83","87","78"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-07-25","0.28","83","86","77"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-07-26","0.08","82","88",
"IN012070800","BOMBAY SANTACRUZ, IN","2022-07-27","0.55","81","85","76"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-07-28","0.75","83","88","76"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-07-29","0.00","85","89","79"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-07-30",,"85",,"79"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-07-31",,"85",,"79"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-08-01","0.12","84","89","78"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-08-02","0.43","84","89","77"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-08-03","0.35","83",,"77"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-08-04","0.79","82","87","78"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-08-05","0.98","81","86","78"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-08-06","0.98","82","88","77"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-08-07","0.63","80","88","77"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-08-08","1.34","80","83","76"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-08-09","4.88","80",,
"IN012070800","BOMBAY SANTACRUZ, IN","2022-08-10","1.46","80",,"76"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-08-11","1.22","82","85","77"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-08-12","1.18","81","85","76"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-08-13","0.87","82","87","77"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-08-14","0.43","82","87","77"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-08-15","0.47","81","85","79"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-08-16","0.31","80",,
"IN012070800","BOMBAY SANTACRUZ, IN","2022-08-17","2.24","81","86","77"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-08-18","0.47","82","87","76"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-08-19","0.24","82","87","78"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-08-20","0.87","81",,"76"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-08-21","0.20","82","87","78"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-08-22","0.16","82","86","79"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-08-23","0.47","82","90","77"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-08-24","0.39","81","87","78"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-08-25","0.12","82","87","78"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-08-26","0.00","83","87","78"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-08-27","0.00","83","88","77"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-08-28","0.00","83","89","76"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-08-29","0.08","83","88","76"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-08-30","0.01","84","89","77"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-08-31","0.00","84","90",
"IN012070800","BOMBAY SANTACRUZ, IN","2022-09-01","0.39","84",,"75"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-09-02","0.00","85","93","78"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-09-03","0.08","85","91","78"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-09-04","3.70","83","88","76"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-09-05","0.20","84","89","79"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-09-06","0.00","84",,"78"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-09-07","0.04","83","90",
"IN012070800","BOMBAY SANTACRUZ, IN","2022-09-08","1.02","82","90","76"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-09-09","2.48","82","89","75"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-09-10","0.31","83",,"77"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-09-11","0.35","83","89","76"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-09-12","0.08","82","87",
"IN012070800","BOMBAY SANTACRUZ, IN","2022-09-13","3.66","80",,"76"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-09-14","0.87","82","86","77"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-09-15","0.87","81","86","78"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-09-16","1.54","80",,"76"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-09-17","0.00","81",,"76"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-09-18",,"78",,"75"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-09-19","0.67","78",,"74"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-09-20","0.75","78",,"73"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-09-21","0.00","77",,"74"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-09-22",,"75",,
"IN012070800","BOMBAY SANTACRUZ, IN","2022-09-23",,"80",,"72"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-09-24",,"81",,"75"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-09-25",,"82",,"75"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-09-26",,"81",,"76"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-09-27",,"82",,"76"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-09-28",,"83",,"76"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-09-29",,"83",,"78"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-09-30",,"85",,"78"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-10-01",,"84",,"78"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-10-02",,"84",,"77"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-10-03",,"83",,"76"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-10-04",,"84",,"75"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-10-05",,"84",,"79"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-10-06","0.00","83",,"80"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-10-07","0.04","80",,
"IN012070800","BOMBAY SANTACRUZ, IN","2022-10-08","4.49","79",,"73"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-10-09","0.08","83",,"76"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-10-10","0.00","83",,"76"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-10-11",,"82",,"78"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-10-12",,"82","90","76"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-10-13",,"81","89","76"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-10-14",,"81",,
"IN012070800","BOMBAY SANTACRUZ, IN","2022-10-15",,"85",,"72"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-10-16",,"88",,"74"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-10-17",,"86",,
"IN012070800","BOMBAY SANTACRUZ, IN","2022-10-18",,"83",,"79"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-10-19",,"84",,"78"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-10-20",,"85",,"79"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-10-21",,"85",,"78"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-10-22",,"84",,
"IN012070800","BOMBAY SANTACRUZ, IN","2022-10-23",,"84",,"69"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-10-24",,"83",,"69"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-10-25",,"83",,"69"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-10-26",,"85",,"69"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-10-27",,"84",,"68"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-10-28",,"83",,"71"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-10-29",,"84",,"69"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-10-30",,"84",,"69"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-10-31",,"83",,"69"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-11-01",,"83",,"69"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-11-02",,"83",,"70"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-11-03",,"84",,"68"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-11-04",,"84",,"69"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-11-05",,"84",,"68"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-11-06",,"85",,"67"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-11-07",,"83",,"69"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-11-08",,"85",,"71"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-11-09",,"85",,"71"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-11-10",,"83",,"72"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-11-11",,"84","95","70"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-11-12",,"85",,"72"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-11-13",,"85",,"74"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-11-14",,"83",,"70"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-11-15",,"84",,"71"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-11-16",,"83",,"71"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-11-17",,"83",,"69"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-11-18",,"82",,"72"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-11-19",,"81",,"69"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-11-20",,"79",,"68"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-11-21",,"78",,"63"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-11-22",,"80",,"63"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-11-23",,"82",,"68"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-11-24",,"83",,"67"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-11-25",,"84",,"69"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-11-26",,"85",,"73"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-11-27",,"84",,"72"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-11-28",,"82",,"68"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-11-29",,"80",,"63"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-11-30",,"82",,"68"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-12-01",,"82",,"69"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-12-02",,"81",,"66"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-12-03",,"83",,"67"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-12-04",,"84",,"72"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-12-05",,"85",,"73"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-12-06",,"85",,"74"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-12-07",,"83",,"73"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-12-08",,"83",,"70"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-12-09",,"79",,"65"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-12-10",,"80",,"62"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-12-11",,"82",,"64"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-12-12",,"85",,"72"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-12-13",,"86",,"78"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-12-14",,"86",,"78"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-12-15",,"84",,"76"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-12-16",,"86",,"73"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-12-17",,"86",,"74"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-12-18",,"86",,"74"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-12-19",,"85",,"72"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-12-20",,"83",,"69"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-12-21",,"83",,"67"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-12-22",,"82",,"68"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-12-23",,"79",,
"IN012070800","BOMBAY SANTACRUZ, IN","2022-12-24",,"76",,"61"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-12-25",,"75",,"59"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-12-26",,"75",,"61"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-12-27",,"78",,"63"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-12-28",,"79",,"63"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-12-29",,"81",,"65"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-12-30",,"80",,"65"
"IN012070800","BOMBAY SANTACRUZ, IN","2022-12-31",,"78",,"64"
"IN012070800","BOMBAY SANTACRUZ, IN","2023-01-01",,"75",,"60"
"IN012070800","BOMBAY SANTACRUZ, IN","2023-01-02",,"78",,"60"
"IN012070800","BOMBAY SANTACRUZ, IN","2023-01-03",,"77",,"62"
"IN012070800","BOMBAY SANTACRUZ, IN","2023-01-04",,"78",,"62"
"IN012070800","BOMBAY SANTACRUZ, IN","2023-01-05",,"80",,"66"
"IN012070800","BOMBAY SANTACRUZ, IN","2023-01-06",,"83",,"69"
"IN012070800","BOMBAY SANTACRUZ, IN","2023-01-07",,"82",,"72"
"IN012070800","BOMBAY SANTACRUZ, IN","2023-01-08",,"82",,
"IN012070800","BOMBAY SANTACRUZ, IN","2023-01-09",,"80",,"67"
"IN012070800","BOMBAY SANTACRUZ, IN","2023-01-10",,"80",,"63"
"IN012070800","BOMBAY SANTACRUZ, IN","2023-01-11",,"78",,"63"
"IN012070800","BOMBAY SANTACRUZ, IN","2023-01-12",,"77",,"61"
"IN012070800","BOMBAY SANTACRUZ, IN","2023-01-13",,"74",,
"IN012070800","BOMBAY SANTACRUZ, IN","2023-01-14",,"71",,"59"
"IN012070800","BOMBAY SANTACRUZ, IN","2023-01-15",,"73",,"57"
"IN012070800","BOMBAY SANTACRUZ, IN","2023-01-16",,"73",,"60"
"IN012070800","BOMBAY SANTACRUZ, IN","2023-01-17",,"74",,"59"
"IN012070800","BOMBAY SANTACRUZ, IN","2023-01-18",,"76",,"60"
"IN012070800","BOMBAY SANTACRUZ, IN","2023-01-19",,"76",,"61"
"IN012070800","BOMBAY SANTACRUZ, IN","2023-01-20",,"76",,"63"
"IN012070800","BOMBAY SANTACRUZ, IN","2023-01-21",,"76",,"64"
"IN012070800","BOMBAY SANTACRUZ, IN","2023-01-22",,"73",,"63"
"IN012070800","BOMBAY SANTACRUZ, IN","2023-01-23",,"72",,"60"
"IN012070800","BOMBAY SANTACRUZ, IN","2023-01-24",,"72",,"59"
"IN012070800","BOMBAY SANTACRUZ, IN","2023-01-25",,"72",,"60"
"IN012070800","BOMBAY SANTACRUZ, IN","2023-01-26",,"75",,"61"
"IN012070800","BOMBAY SANTACRUZ, IN","2023-01-27",,"81",,"66"
"IN012070800","BOMBAY SANTACRUZ, IN","2023-01-28",,"81",,"68"
"IN012070800","BOMBAY SANTACRUZ, IN","2023-01-29",,"78",,"72"
"IN012070800","BOMBAY SANTACRUZ, IN","2023-01-30",,"78",,"68"
"IN012070800","BOMBAY SANTACRUZ, IN","2023-01-31",,"81",,"68"
"IN012070800","BOMBAY SANTACRUZ, IN","2023-02-01",,"84",,"72"
"IN012070800","BOMBAY SANTACRUZ, IN","2023-02-02",,"84",,
"IN012070800","BOMBAY SANTACRUZ, IN","2023-02-03",,"83",,"69"
"IN012070800","BOMBAY SANTACRUZ, IN","2023-02-04",,"81",,"66"
"IN012070800","BOMBAY SANTACRUZ, IN","2023-02-05",,"81",,"66"
"IN012070800","BOMBAY SANTACRUZ, IN","2023-02-06",,"80",,"64"
"IN012070800","BOMBAY SANTACRUZ, IN","2023-02-07",,"80",,"65"
"IN012070800","BOMBAY SANTACRUZ, IN","2023-02-08",,"82",,"66"
"IN012070800","BOMBAY SANTACRUZ, IN","2023-02-09",,"83",,"67"
"IN012070800","BOMBAY SANTACRUZ, IN","2023-02-10",,"82",,"65"
"IN012070800","BOMBAY SANTACRUZ, IN","2023-02-11",,"82",,"64"
"IN012070800","BOMBAY SANTACRUZ, IN","2023-02-12",,"84",,"62"
"IN012070800","BOMBAY SANTACRUZ, IN","2023-02-13",,"85",,
"IN012070800","BOMBAY SANTACRUZ, IN","2023-02-14",,"84",,"66"
"IN012070800","BOMBAY SANTACRUZ, IN","2023-02-15",,"84",,"65"
"IN012070800","BOMBAY SANTACRUZ, IN","2023-02-16",,"86",,"65"
"IN012070800","BOMBAY SANTACRUZ, IN","2023-02-17",,"87",,"67"
"IN012070800","BOMBAY SANTACRUZ, IN","2023-02-18",,"87",,"67"
"IN012070800","BOMBAY SANTACRUZ, IN","2023-02-19",,"85",,"66"
"IN012070800","BOMBAY SANTACRUZ, IN","2023-02-20",,"82","98","70"
"IN012070800","BOMBAY SANTACRUZ, IN","2023-02-21",,"83",,"67"
"IN012070800","BOMBAY SANTACRUZ, IN","2023-02-22",,"81",,"67"
"IN012070800","BOMBAY SANTACRUZ, IN","2023-02-23",,"84",,"65"
"IN012070800","BOMBAY SANTACRUZ, IN","2023-02-24",,"86",,"67"
"IN012070800","BOMBAY SANTACRUZ, IN","2023-02-25",,"86",,"69"
"IN012070800","BOMBAY SANTACRUZ, IN","2023-02-26",,"86",,"67"
"IN012070800","BOMBAY SANTACRUZ, IN","2023-02-27",,"84",,"68"
"IN012070800","BOMBAY SANTACRUZ, IN","2023-02-28",,"81",,"67"
"IN012070800","BOMBAY SANTACRUZ, IN","2023-03-01",,"85",,"67"
"IN012070800","BOMBAY SANTACRUZ, IN","2023-03-02",,"87",,"71"
"IN012070800","BOMBAY SANTACRUZ, IN","2023-03-03",,"89",,
"IN012070800","BOMBAY SANTACRUZ, IN","2023-03-04",,"88",,"73"
"IN012070800","BOMBAY SANTACRUZ, IN","2023-03-05",,"88",,"75"
"IN012070800","BOMBAY SANTACRUZ, IN","2023-03-06",,"87",,
"IN012070800","BOMBAY SANTACRUZ, IN","2023-03-07","0.00","85",,"76"
"IN012070800","BOMBAY SANTACRUZ, IN","2023-03-08","0.01","86",,"71"
"IN012070800","BOMBAY SANTACRUZ, IN","2023-03-09","0.00","89",,"71"
"IN012070800","BOMBAY SANTACRUZ, IN","2023-03-10",,"89",,"71"
"IN012070800","BOMBAY SANTACRUZ, IN","2023-03-11",,"89",,"73"
"IN012070800","BOMBAY SANTACRUZ, IN","2023-03-12",,"89",,"75"
"IN012070800","BOMBAY SANTACRUZ, IN","2023-03-13",,"89",,"76"
"IN012070800","BOMBAY SANTACRUZ, IN","2023-03-14","0.00","87",,
"IN012070800","BOMBAY SANTACRUZ, IN","2023-03-15",,"85",,"76"
"IN012070800","BOMBAY SANTACRUZ, IN","2023-03-16","0.00","82",,
"IN012070800","BOMBAY SANTACRUZ, IN","2023-03-17","0.00","82",,"73"
"IN012070800","BOMBAY SANTACRUZ, IN","2023-03-18","0.00","82",,"73"
"IN012070800","BOMBAY SANTACRUZ, IN","2023-03-19",,"82",,"73"
"IN012070800","BOMBAY SANTACRUZ, IN","2023-03-20",,"81",,"72"
"IN012070800","BOMBAY SANTACRUZ, IN","2023-03-21","0.67","80",,"70"
"IN012070800","BOMBAY SANTACRUZ, IN","2023-03-22","0.01","82",,"72"
"IN012070800","BOMBAY SANTACRUZ, IN","2023-03-23","0.00","82",,"73"
"IN012070800","BOMBAY SANTACRUZ, IN","2023-03-24",,"82",,"72"
"IN012070800","BOMBAY SANTACRUZ, IN","2023-03-25",,"80",,"69"
"IN012070800","BOMBAY SANTACRUZ, IN","2023-03-26",,"80",,"67"
"IN012070800","BOMBAY SANTACRUZ, IN","2023-03-27",,"81",,"70"
"IN012070800","BOMBAY SANTACRUZ, IN","2023-03-28",,"81",,"72"
"IN012070800","BOMBAY SANTACRUZ, IN","2023-03-29",,"81",,"72"
